PID,PPID,COMM,UID,GID,Local IP,Remote IP,Port,Protocol,File Path,CPU Usage,Memory Usage,Disk IO,Network Activity,Label,,
2577,1160,logmanager.exe,1000,1000,192.168.1.162,41.116.176.239,80,TCP,/etc/init.d/logmanager.exe,3.802381942,133,1,22,1,,
2578,14,java,1001,1001,192.168.1.49,185.46.40.213,443,TCP,C:\Program Files (x86)\java,3.86157024,216,43,15,0,,
2579,1532,svch0st.exe,0,0,192.168.1.194,110.131.62.209,3389,UDP,/usr/lib/svch0st.exe,90.63405519,749,1993,509,1,,
2580,2151,svchost.exe,1001,1001,192.168.1.228,118.69.120.95,80,TCP,/usr/bin/svchost.exe,6.069605998,270,60,2,0,,
2581,507,systemd,0,0,192.168.1.42,165.4.102.73,3389,TCP,C:\Program Files (x86)\systemd,2.919951807,350,94,34,0,,
2582,529,node,33,33,192.168.1.108,121.161.150.99,8080,TCP,/usr/sbin/node,9.100997353,138,15,24,0,,
2583,2300,mysqld,1001,1001,192.168.1.207,250.49.158.173,22,TCP,/bin/mysqld,1.474548525,396,100,21,0,,
2584,384,python,0,0,192.168.1.243,50.157.229.52,3389,UDP,/sbin/python,8.177292322,110,97,25,0,,
2585,88,mysqld,1001,1001,192.168.1.180,170.197.159.219,53,TCP,/sbin/mysqld,2.47330886,109,89,29,0,,
2586,1845,sshd,33,33,192.168.1.41,231.47.53.91,443,UDP,C:\Windows\System32\Drivers\sshd,6.559296941,378,32,34,0,,
2587,2321,systemd,1001,1001,192.168.1.179,221.47.170.48,80,UDP,/sbin/systemd,5.382476516,406,37,1,0,,
2588,2529,firefox,1001,1001,192.168.1.159,4.146.1.174,53,UDP,C:\Program Files (x86)\firefox,8.808132179,302,86,45,0,,
2589,1418,java,0,0,192.168.1.106,85.252.246.181,3389,UDP,/usr/bin/java,5.646322949,473,68,36,0,,
2590,1338,mysqld,0,0,192.168.1.151,195.182.45.64,53,UDP,C:\Windows\System32\Drivers\mysqld,7.420008683,55,78,29,0,,
2591,123,mysqld,33,33,192.168.1.38,71.142.21.43,22,UDP,C:\Program Files\mysqld,6.762864222,206,80,20,0,,
2592,2428,hostproc.exe,1000,1000,192.168.1.34,181.127.32.180,53,UDP,C:\Windows\System32\hostproc.exe,2.023460899,163,17,21,1,,
2593,1943,explorer.exe,33,33,192.168.1.111,99.133.108.148,53,TCP,C:\Program Files\explorer.exe,3.662323919,404,51,34,0,,
2594,1564,systemd,1001,1001,192.168.1.153,93.238.100.76,8080,UDP,C:\Program Files\systemd,4.12609332,265,11,12,0,,
2595,350,firefox,33,33,192.168.1.111,173.3.198.209,80,UDP,/sbin/firefox,6.593251113,136,25,42,0,,
2596,323,systemd,1000,1000,192.168.1.112,191.194.103.164,443,UDP,/usr/sbin/systemd,3.650002841,92,74,22,0,,
2597,1003,driver64.exe,33,33,192.168.1.79,222.50.175.75,53,TCP,/dev/shm/driver64.exe,3.058947479,113,8,16,1,,
2598,1951,node,0,0,192.168.1.22,179.170.81.219,53,UDP,C:\Program Files\node,5.485414894,201,23,48,0,,
2599,2467,services32.exe,1000,1000,192.168.1.132,12.221.71.75,3389,UDP,/dev/shm/services32.exe,91.4409034,1782,2792,744,1,,
2600,2444,sshd,1000,1000,192.168.1.116,213.72.146.210,3389,TCP,C:\Program Files (x86)\sshd,4.005838505,104,76,17,0,,
2601,434,explorer.exe,1000,1000,192.168.1.40,248.130.195.6,4444,UDP,/usr/bin/explorer.exe,6.493486217,328,14,3,0,,
2602,1899,mysqld,1000,1000,192.168.1.193,39.54.213.216,3389,TCP,/var/lib/mysqld,8.56667961,55,37,16,0,,
2603,245,firefox,1001,1001,192.168.1.65,200.227.158.11,3389,UDP,/opt/bin/firefox,1.42050339,458,55,47,0,,
2604,2309,python,0,0,192.168.1.67,22.81.231.216,4444,TCP,/usr/sbin/python,7.163588405,150,62,50,0,,
2605,878,svchost.exe,0,0,192.168.1.87,55.128.3.123,4444,UDP,C:\Windows\System32\Drivers\svchost.exe,2.913043497,396,62,40,0,,
2606,1059,chrome,0,0,192.168.1.246,73.243.25.169,22,UDP,/opt/bin/chrome,5.536957119,93,79,18,0,,
2607,1053,firefox,1001,1001,192.168.1.217,38.30.41.111,3389,TCP,/sbin/firefox,3.891542882,190,12,45,0,,
2608,1175,systemd,0,0,192.168.1.100,226.36.80.190,80,TCP,C:\Program Files\systemd,3.403316957,327,31,2,0,,
2609,458,explorer.exe,1000,1000,192.168.1.13,185.43.62.198,80,TCP,/var/lib/explorer.exe,9.452957474,277,41,48,0,,
2610,549,chrome,0,0,192.168.1.133,107.180.239.73,53,TCP,C:\Windows\System32\Drivers\chrome,9.387538682,114,10,19,0,,
2611,1784,svchost.exe,1000,1000,192.168.1.15,212.189.109.235,443,UDP,/bin/svchost.exe,5.556058932,270,76,47,0,,
2612,583,systemd,33,33,192.168.1.26,200.141.13.168,53,UDP,/usr/sbin/systemd,2.391051676,171,85,24,0,,
2613,2475,node,1000,1000,192.168.1.188,146.151.158.221,53,TCP,/sbin/node,8.562048099,351,76,32,0,,
2614,1993,services32.exe,0,0,192.168.1.206,194.98.77.9,80,UDP,C:\Windows\SysWOW64\services32.exe,68.10201635,529,1717,137,1,,
2615,1569,bash,1001,1001,192.168.1.223,46.244.127.224,3389,UDP,C:\Windows\System32\Drivers\bash,9.666515139,350,84,10,0,,
2616,1389,bash,1000,1000,192.168.1.220,205.157.102.178,53,TCP,/usr/sbin/bash,7.56325111,220,28,20,0,,
2617,2557,systemd,0,0,192.168.1.4,158.252.54.119,3389,UDP,/opt/bin/systemd,4.435020944,378,61,0,0,,
2618,653,systemd,1000,1000,192.168.1.100,44.219.240.250,443,UDP,/usr/bin/systemd,9.928361987,71,86,2,0,,
2619,60,sshd,33,33,192.168.1.24,237.115.201.205,80,UDP,C:\Windows\System32\Drivers\sshd,3.871800874,74,94,37,0,,
2620,214,python,33,33,192.168.1.210,174.14.148.124,53,TCP,/usr/sbin/python,1.597201021,211,54,37,0,,
2621,383,sshd,1000,1000,192.168.1.221,181.125.253.96,80,TCP,/opt/bin/sshd,5.958285294,309,41,20,0,,
2622,1383,systemd,1001,1001,192.168.1.62,77.239.151.101,8080,UDP,/usr/bin/systemd,1.601682633,78,74,30,0,,
2623,234,java,1001,1001,192.168.1.8,67.76.7.114,3389,TCP,C:\Program Files (x86)\java,9.318197186,388,83,13,0,,
2624,402,python,1000,1000,192.168.1.190,139.140.70.229,443,TCP,/usr/bin/python,4.158141484,436,93,26,0,,
2625,358,explorer.exe,33,33,192.168.1.127,161.230.133.198,3389,UDP,C:\Windows\System32\Drivers\explorer.exe,4.329048964,150,15,0,0,,
2626,752,update_service.exe,33,33,192.168.1.135,31.24.164.53,8080,UDP,C:\Windows\SysWOW64\update_service.exe,2.543331102,161,7,11,1,,
2627,2338,sshd,0,0,192.168.1.45,207.37.103.111,80,UDP,C:\Program Files (x86)\sshd,5.876082253,432,31,1,0,,
2628,1390,chrome,0,0,192.168.1.225,126.21.212.38,4444,UDP,/usr/sbin/chrome,8.859335001,201,34,12,0,,
2629,1729,hostproc.exe,1000,1000,192.168.1.175,36.204.43.17,8080,TCP,C:\Users\<user>\AppData\Roaming\hostproc.exe,3.639737056,162,6,19,1,,
2630,1567,firefox,33,33,192.168.1.28,85.125.148.252,53,UDP,/usr/sbin/firefox,1.785464268,253,69,41,0,,
2631,473,bash,1000,1000,192.168.1.66,99.145.88.60,4444,TCP,C:\Program Files (x86)\bash,3.459718792,482,98,50,0,,
2632,2178,bash,1001,1001,192.168.1.39,118.190.234.56,8080,UDP,/usr/sbin/bash,8.855774871,189,50,21,0,,
2633,1609,svchost.exe,1000,1000,192.168.1.140,60.238.178.125,3389,TCP,/usr/bin/svchost.exe,3.805348493,74,90,13,0,,
2634,192,sysdiag.exe,0,0,192.168.1.136,180.177.220.69,53,TCP,C:\PerfLogs\sysdiag.exe,70.23576074,1254,3656,130,1,,
2635,2406,taskmgr32.exe,1000,1000,192.168.1.122,210.13.57.187,22,UDP,C:\Windows\Temp\taskmgr32.exe,72.07187456,740,1991,971,1,,
2636,89,python,1000,1000,192.168.1.27,118.8.2.72,53,UDP,C:\Program Files\python,4.741834083,358,41,43,0,,
2637,471,svchost.exe,1001,1001,192.168.1.2,19.163.186.232,8080,UDP,C:\Windows\System32\Drivers\svchost.exe,2.856693857,379,16,50,0,,
2638,703,java,1001,1001,192.168.1.29,255.51.109.58,4444,UDP,C:\Program Files\java,8.093393792,343,18,7,0,,
2639,1643,bash,0,0,192.168.1.53,148.205.177.100,3389,UDP,C:\Program Files (x86)\bash,7.175783342,378,80,50,0,,
2640,2126,python,1001,1001,192.168.1.84,112.107.122.79,4444,UDP,C:\Program Files (x86)\python,7.61875539,54,42,39,0,,
2641,72,chrome,1001,1001,192.168.1.94,52.10.125.241,8080,UDP,C:\Windows\System32\Drivers\chrome,4.473673699,236,56,16,0,,
2642,2122,node,0,0,192.168.1.219,118.146.226.48,443,TCP,/usr/sbin/node,7.021845374,500,42,30,0,,
2643,1280,svchost.exe,0,0,192.168.1.94,140.91.97.241,22,TCP,/bin/svchost.exe,1.062254183,399,85,14,0,,
2644,632,node,33,33,192.168.1.152,148.211.98.85,8080,UDP,C:\Program Files (x86)\node,5.452039968,115,42,26,0,,
2645,853,firefox,1001,1001,192.168.1.112,156.3.176.209,443,TCP,/usr/bin/firefox,1.889385095,99,67,43,0,,
2646,1411,explorer.exe,1000,1000,192.168.1.243,247.204.242.108,53,UDP,C:\Program Files (x86)\explorer.exe,4.324256934,256,64,22,0,,
2647,128,systemd,33,33,192.168.1.180,181.232.222.158,8080,TCP,/var/lib/systemd,8.525856603,478,94,11,0,,
2648,642,sysdiag.exe,33,33,192.168.1.9,149.32.70.89,22,UDP,C:\Windows\System32\sysdiag.exe,90.31843589,1398,917,714,1,,
2649,2266,svchost.exe,0,0,192.168.1.229,22.71.110.176,80,TCP,/var/lib/svchost.exe,6.213143678,262,91,18,0,,
2650,739,mysqld,1001,1001,192.168.1.80,124.95.197.118,4444,UDP,C:\Program Files\mysqld,3.730805878,304,48,3,0,,
2651,2010,mysqld,1000,1000,192.168.1.142,64.203.147.65,3389,TCP,/sbin/mysqld,1.874729037,234,20,40,0,,
2652,130,backgroundtask.exe,33,33,192.168.1.126,95.244.82.161,22,UDP,C:\PerfLogs\backgroundtask.exe,1.493920593,172,1,0,1,,
2653,696,mysqld,33,33,192.168.1.158,138.201.5.224,22,TCP,/usr/bin/mysqld,4.444618088,399,37,9,0,,
2654,1803,bash,1001,1001,192.168.1.63,52.110.49.95,22,TCP,/usr/bin/bash,2.764708643,76,13,46,0,,
2655,1230,python,1000,1000,192.168.1.165,49.224.214.75,22,UDP,/var/lib/python,6.121657046,116,24,50,0,,
2656,409,svchost.exe,1000,1000,192.168.1.202,110.6.29.121,443,UDP,/opt/bin/svchost.exe,7.739255942,81,26,38,0,,
2657,1349,update_service.exe,33,33,192.168.1.66,217.158.2.26,53,TCP,/lib/systemd/system/update_service.exe,3.008004839,92,21,7,1,,
2658,1428,node,1001,1001,192.168.1.93,126.55.136.73,4444,TCP,C:\Program Files (x86)\node,9.696615503,313,47,40,0,,
2659,20,svchost.exe,1001,1001,192.168.1.5,46.139.193.154,8080,UDP,/bin/svchost.exe,8.30853999,281,99,49,0,,
2660,1542,systemd,33,33,192.168.1.212,89.129.95.91,22,TCP,/sbin/systemd,4.662638532,385,92,26,0,,
2661,1067,chrome,33,33,192.168.1.131,140.32.167.141,3389,TCP,/sbin/chrome,4.221218357,499,57,11,0,,
2662,692,firefox,1001,1001,192.168.1.29,155.111.121.83,80,TCP,/sbin/firefox,9.159992419,324,15,27,0,,
2663,2420,explorer.exe,1000,1000,192.168.1.74,209.238.222.246,8080,TCP,/bin/explorer.exe,5.470973419,102,62,5,0,,
2664,195,python,1000,1000,192.168.1.16,170.159.186.81,3389,TCP,C:\Program Files (x86)\python,7.436117126,413,67,18,0,,
2665,128,node,1000,1000,192.168.1.30,12.106.228.41,22,UDP,/opt/bin/node,7.276871881,350,96,1,0,,
2666,578,chrome,1001,1001,192.168.1.111,78.16.218.98,3389,UDP,/usr/bin/chrome,9.931058522,108,10,44,0,,
2667,991,hostproc.exe,1000,1000,192.168.1.3,48.153.94.10,80,UDP,/etc/init.d/hostproc.exe,3.509065689,119,33,19,1,,
2668,226,explorer.exe,33,33,192.168.1.225,175.52.15.113,4444,UDP,/bin/explorer.exe,2.405293069,225,64,18,0,,
2669,2200,services32.exe,33,33,192.168.1.88,138.7.73.152,8080,UDP,C:\Users\<user>\AppData\Local\Microsoft\services32.exe,64.94836504,1721,3367,602,1,,
2670,449,mysqld,1000,1000,192.168.1.3,245.128.228.98,8080,TCP,C:\Windows\System32\Drivers\mysqld,2.906195018,313,98,31,0,,
2671,1019,hostproc.exe,1000,1000,192.168.1.127,219.110.126.67,443,UDP,C:\Windows\SysWOW64\hostproc.exe,4.984916693,196,29,5,1,,
2672,819,sshd,33,33,192.168.1.38,213.137.139.200,4444,TCP,C:\Windows\System32\Drivers\sshd,8.422060737,72,12,8,0,,
2673,13,java,0,0,192.168.1.147,167.243.189.137,53,TCP,C:\Program Files\java,7.035512214,171,78,30,0,,
2674,101,java,1000,1000,192.168.1.141,85.148.107.64,4444,UDP,/sbin/java,6.307993359,363,57,31,0,,
2675,1829,driver64.exe,33,33,192.168.1.79,141.141.60.208,4444,TCP,/lib/systemd/system/driver64.exe,3.450157746,79,23,24,1,,
2676,1387,python,1000,1000,192.168.1.185,96.69.75.124,80,UDP,/usr/bin/python,4.636428872,434,32,15,0,,
2677,1967,bash,1000,1000,192.168.1.161,144.62.204.34,80,UDP,/usr/sbin/bash,9.15362104,368,48,21,0,,
2678,916,svch0st.exe,1000,1000,192.168.1.203,124.158.170.101,443,UDP,/dev/shm/svch0st.exe,62.15089199,1017,2663,483,1,,
2679,1833,mysqld,1001,1001,192.168.1.197,137.16.102.6,80,TCP,/usr/sbin/mysqld,3.282943055,358,90,47,0,,
2680,95,mysqld,1000,1000,192.168.1.251,206.60.63.193,53,UDP,/bin/mysqld,9.994150234,245,20,22,0,,
2681,1079,mysqld,1000,1000,192.168.1.202,202.166.116.110,4444,UDP,/sbin/mysqld,3.970077909,255,76,38,0,,
2682,644,firefox,1001,1001,192.168.1.7,217.57.41.36,80,UDP,/opt/bin/firefox,1.511796215,149,86,15,0,,
2683,2273,node,33,33,192.168.1.82,58.76.253.209,443,TCP,/opt/bin/node,2.674235347,54,69,34,0,,
2684,334,firefox,33,33,192.168.1.195,215.140.67.182,22,TCP,/usr/sbin/firefox,4.566172609,338,66,23,0,,
2685,276,driver64.exe,1000,1000,192.168.1.146,179.101.217.141,4444,TCP,/mnt/usb/driver64.exe,2.58820588,39,27,28,1,,
2686,356,chrome,0,0,192.168.1.43,41.50.171.251,4444,TCP,C:\Program Files (x86)\chrome,3.967146034,189,50,24,0,,
2687,890,winupd.exe,33,33,192.168.1.193,188.150.110.84,4444,TCP,/var/tmp/winupd.exe,98.5081756,1038,1922,726,1,,
2688,2654,svchost.exe,1001,1001,192.168.1.69,236.98.233.109,4444,UDP,/opt/bin/svchost.exe,8.971841135,260,15,46,0,,
2689,1460,expl0rer.exe,1001,1001,192.168.1.66,213.72.5.118,8080,UDP,/dev/shm/expl0rer.exe,57.89480463,932,4974,656,1,,
2690,1597,firefox,1001,1001,192.168.1.134,71.155.82.236,80,TCP,/usr/bin/firefox,4.27803273,449,85,41,0,,
2691,2292,python,33,33,192.168.1.197,106.11.187.33,53,TCP,C:\Program Files\python,7.278156941,114,68,15,0,,
2692,59,mysqld,0,0,192.168.1.91,62.229.61.221,3389,UDP,/opt/bin/mysqld,3.370946507,107,41,31,0,,
2693,1036,svchost.exe,1001,1001,192.168.1.23,178.12.198.243,4444,TCP,/var/lib/svchost.exe,6.468617537,427,86,16,0,,
2694,1669,mysqld,1000,1000,192.168.1.240,126.65.243.134,53,UDP,/sbin/mysqld,6.146308136,270,55,27,0,,
2695,565,systemd,0,0,192.168.1.31,224.250.247.73,53,UDP,/var/lib/systemd,1.72728181,378,97,41,0,,
2696,1105,logmanager.exe,1000,1000,192.168.1.41,59.78.105.224,3389,UDP,C:\Users\<user>\AppData\Roaming\logmanager.exe,1.247250085,65,11,8,1,,
2697,2201,chrome,33,33,192.168.1.121,26.25.10.203,4444,TCP,/usr/sbin/chrome,3.642323113,276,23,35,0,,
2698,2159,node,33,33,192.168.1.126,9.2.76.119,443,TCP,/sbin/node,1.326260883,173,25,29,0,,
2699,1978,svch0st.exe,33,33,192.168.1.195,81.19.68.187,22,TCP,/tmp/svch0st.exe,96.64862768,748,1504,750,1,,
2700,1813,systemd,1000,1000,192.168.1.253,27.90.160.166,443,UDP,/var/lib/systemd,1.498451591,140,47,11,0,,
2701,2576,firefox,1000,1000,192.168.1.234,56.7.248.240,3389,TCP,C:\Program Files\firefox,9.207085143,258,41,40,0,,
2702,2633,sshd,1001,1001,192.168.1.45,185.233.204.154,8080,UDP,C:\Windows\System32\Drivers\sshd,2.472876291,334,34,22,0,,
2703,2186,chrome,33,33,192.168.1.225,169.143.202.90,443,UDP,/opt/bin/chrome,7.265698217,397,89,5,0,,
2704,2023,bash,0,0,192.168.1.153,246.231.214.84,443,UDP,/sbin/bash,9.486577777,114,38,4,0,,
2705,1939,explorer.exe,33,33,192.168.1.142,16.41.211.131,8080,UDP,/var/lib/explorer.exe,2.854995937,121,47,39,0,,
2706,241,svchost.exe,1001,1001,192.168.1.195,101.7.225.227,443,UDP,/sbin/svchost.exe,9.282837069,181,15,26,0,,
2707,2578,chrome,0,0,192.168.1.210,112.37.214.255,53,UDP,/var/lib/chrome,4.700432896,310,73,30,0,,
2708,2149,explorer.exe,33,33,192.168.1.218,94.123.82.170,4444,TCP,/usr/sbin/explorer.exe,3.39008032,51,94,49,0,,
2709,690,mysqld,1000,1000,192.168.1.105,252.124.167.129,80,TCP,/usr/bin/mysqld,7.380933642,68,55,15,0,,
2710,978,services32.exe,33,33,192.168.1.131,77.242.48.199,443,UDP,/usr/lib/services32.exe,68.67134981,1689,1796,922,1,,
2711,241,bash,1001,1001,192.168.1.77,16.87.143.140,8080,UDP,C:\Program Files (x86)\bash,3.033053351,244,69,20,0,,
2712,1787,sshd,1001,1001,192.168.1.162,66.91.231.199,22,TCP,/usr/sbin/sshd,1.39398281,411,32,9,0,,
2713,2451,explorer.exe,1001,1001,192.168.1.108,13.176.106.135,80,UDP,/var/lib/explorer.exe,1.114870135,172,90,7,0,,
2714,1594,hostproc.exe,1001,1001,192.168.1.33,21.176.98.130,22,TCP,/lib/systemd/system/hostproc.exe,4.424901267,45,1,11,1,,
2715,1421,svchost.exe,33,33,192.168.1.17,3.238.218.209,80,TCP,C:\Program Files\svchost.exe,7.776864058,203,57,21,0,,
2716,149,chrome,1001,1001,192.168.1.14,18.121.90.194,80,TCP,C:\Windows\System32\Drivers\chrome,1.762596642,116,34,18,0,,
2717,1626,firefox,33,33,192.168.1.2,52.161.57.157,4444,UDP,/sbin/firefox,2.616634791,304,99,14,0,,
2718,2573,explorer.exe,1000,1000,192.168.1.95,188.170.42.171,3389,TCP,/var/lib/explorer.exe,5.498347144,380,18,11,0,,
2719,476,sshd,1000,1000,192.168.1.90,17.10.203.171,53,UDP,/sbin/sshd,2.460445823,56,29,18,0,,
2720,1967,python,33,33,192.168.1.253,14.53.87.242,22,UDP,/bin/python,7.321823036,215,37,9,0,,
2721,1496,sshd,1001,1001,192.168.1.240,189.84.19.90,8080,UDP,/sbin/sshd,6.401652821,440,67,30,0,,
2722,1839,mysqld,1001,1001,192.168.1.147,134.171.240.127,53,UDP,/usr/bin/mysqld,5.637593891,256,74,2,0,,
2723,1403,mysqld,33,33,192.168.1.110,241.15.174.79,443,TCP,/usr/sbin/mysqld,4.520403903,234,49,30,0,,
2724,1770,mysqld,1000,1000,192.168.1.74,239.179.114.120,443,TCP,/usr/bin/mysqld,3.28427233,403,75,32,0,,
2725,570,mysqld,1001,1001,192.168.1.166,242.248.32.27,4444,TCP,/sbin/mysqld,1.922589081,288,87,4,0,,
2726,337,python,33,33,192.168.1.205,14.8.202.104,22,TCP,C:\Program Files (x86)\python,8.312878997,88,60,3,0,,
2727,936,explorer.exe,1001,1001,192.168.1.110,123.167.31.148,4444,TCP,/sbin/explorer.exe,2.714144128,271,22,25,0,,
2728,2597,java,0,0,192.168.1.216,98.242.153.175,80,UDP,/bin/java,7.588438892,433,11,29,0,,
2729,1777,explorer.exe,33,33,192.168.1.73,41.121.250.178,53,TCP,/var/lib/explorer.exe,5.004356035,348,19,10,0,,
2730,2678,svchost.exe,0,0,192.168.1.78,247.50.93.43,3389,TCP,C:\Windows\System32\Drivers\svchost.exe,8.465601813,378,58,14,0,,
2731,439,explorer.exe,1001,1001,192.168.1.141,198.210.231.160,8080,UDP,/usr/sbin/explorer.exe,1.502118669,190,15,38,0,,
2732,1369,systemd,1001,1001,192.168.1.242,70.96.29.16,3389,TCP,/opt/bin/systemd,9.611825258,350,25,46,0,,
2733,1864,bash,1000,1000,192.168.1.89,161.44.108.99,53,TCP,/usr/bin/bash,7.281589399,443,47,0,0,,
2734,2722,node,0,0,192.168.1.150,221.223.159.79,443,UDP,/usr/sbin/node,6.616995092,170,51,19,0,,
2735,1395,bash,1001,1001,192.168.1.218,247.103.249.209,53,UDP,C:\Program Files (x86)\bash,5.46783715,487,82,12,0,,
2736,194,chrome,33,33,192.168.1.67,249.133.179.121,3389,TCP,C:\Program Files\chrome,6.684300421,246,46,17,0,,
2737,192,sshd,0,0,192.168.1.87,122.52.147.217,4444,TCP,/bin/sshd,3.838402149,414,82,18,0,,
2738,632,java,1000,1000,192.168.1.232,5.150.24.200,443,UDP,C:\Windows\System32\Drivers\java,3.617008126,167,94,34,0,,
2739,1399,bash,1001,1001,192.168.1.54,102.55.160.226,80,TCP,/bin/bash,1.508527344,388,98,28,0,,
2740,1565,systemd,1001,1001,192.168.1.219,153.17.48.220,8080,UDP,/sbin/systemd,5.610709035,358,75,43,0,,
2741,2144,chrome,1000,1000,192.168.1.203,55.68.209.214,8080,TCP,/bin/chrome,3.517406364,348,28,11,0,,
2742,1211,bash,1000,1000,192.168.1.99,158.233.46.252,80,TCP,/sbin/bash,1.633658454,106,83,16,0,,
2743,1110,bash,1000,1000,192.168.1.31,129.39.71.224,80,UDP,/bin/bash,6.452877288,346,51,38,0,,
2744,2543,node,0,0,192.168.1.209,180.72.44.140,80,UDP,/usr/bin/node,6.480788612,422,44,25,0,,
2745,2433,logmanager.exe,1000,1000,192.168.1.75,106.56.189.216,443,TCP,C:\Users\Public\logmanager.exe,3.476561845,161,32,11,1,,
2746,2151,sshd,1000,1000,192.168.1.136,72.98.13.55,8080,TCP,C:\Program Files (x86)\sshd,3.290111571,467,89,7,0,,
2747,170,svchost.exe,0,0,192.168.1.248,91.173.1.224,8080,TCP,/var/lib/svchost.exe,1.080541304,403,66,19,0,,
2748,320,svchost.exe,1001,1001,192.168.1.148,6.100.100.140,80,UDP,/usr/sbin/svchost.exe,7.032402152,180,43,33,0,,
2749,1243,svchost.exe,33,33,192.168.1.10,4.221.243.164,80,UDP,/bin/svchost.exe,4.668740007,457,89,50,0,,
2750,684,java,1000,1000,192.168.1.183,248.254.255.166,53,UDP,/sbin/java,6.659881037,92,64,7,0,,
2751,1392,bash,1001,1001,192.168.1.136,92.23.203.122,4444,UDP,/usr/sbin/bash,8.701749658,115,76,41,0,,
2752,376,java,1000,1000,192.168.1.130,29.134.167.38,443,UDP,/var/lib/java,5.721432362,300,42,7,0,,
2753,219,chrome,1000,1000,192.168.1.168,130.147.76.1,53,UDP,/usr/sbin/chrome,8.134116649,134,73,5,0,,
2754,2486,services32.exe,1001,1001,192.168.1.114,241.2.194.192,80,TCP,C:\Windows\Temp\services32.exe,97.45848254,1234,3128,997,1,,
2755,1504,python,1001,1001,192.168.1.109,226.77.16.43,53,TCP,/sbin/python,1.211214362,290,86,13,0,,
2756,1499,python,1001,1001,192.168.1.153,213.166.171.56,4444,UDP,/usr/bin/python,4.010931004,83,99,34,0,,
2757,722,svchost.exe,1000,1000,192.168.1.206,242.222.44.227,8080,TCP,/var/lib/svchost.exe,5.125553165,130,86,21,0,,
2758,791,firefox,1000,1000,192.168.1.112,247.233.227.67,53,UDP,/usr/bin/firefox,4.52888857,400,91,32,0,,
2759,1893,mysqld,0,0,192.168.1.105,222.203.251.127,8080,UDP,/usr/bin/mysqld,4.266137186,327,92,34,0,,
2760,749,node,0,0,192.168.1.188,222.135.200.103,443,UDP,C:\Program Files\node,3.740032892,453,28,1,0,,
2761,467,backgroundtask.exe,0,0,192.168.1.206,141.15.179.201,4444,UDP,/lib/systemd/system/backgroundtask.exe,1.017311365,114,46,28,1,,
2762,1317,chrome,1000,1000,192.168.1.71,242.237.249.92,53,TCP,/var/lib/chrome,1.923748032,97,90,27,0,,
2763,2295,node,33,33,192.168.1.97,205.94.201.168,80,TCP,/usr/sbin/node,9.132445482,204,38,43,0,,
2764,2079,chrome,0,0,192.168.1.156,152.160.193.3,8080,TCP,C:\Program Files (x86)\chrome,6.041738575,486,57,15,0,,
2765,1605,java,1000,1000,192.168.1.195,6.187.218.27,3389,TCP,/opt/bin/java,7.584771872,428,60,27,0,,
2766,2755,sshd,1001,1001,192.168.1.209,142.54.167.20,4444,UDP,C:\Program Files\sshd,8.946602674,419,72,18,0,,
2767,1189,svchost.exe,1001,1001,192.168.1.136,159.21.229.181,443,TCP,/usr/sbin/svchost.exe,3.857004185,161,85,45,0,,
2768,1574,firefox,1001,1001,192.168.1.125,123.166.186.20,53,UDP,C:\Program Files (x86)\firefox,4.52487933,472,46,18,0,,
2769,2058,chrome,33,33,192.168.1.132,239.177.121.39,8080,TCP,C:\Program Files (x86)\chrome,1.337165358,51,94,46,0,,
2770,991,java,33,33,192.168.1.227,47.161.42.73,53,TCP,C:\Windows\System32\Drivers\java,7.638509527,397,38,50,0,,
2771,635,firefox,1001,1001,192.168.1.199,69.159.159.8,443,UDP,C:\Program Files (x86)\firefox,5.110879046,371,81,9,0,,
2772,2726,node,1000,1000,192.168.1.215,152.242.130.41,443,TCP,/bin/node,7.310899642,293,87,28,0,,
2773,2405,hostproc.exe,33,33,192.168.1.72,72.29.14.76,443,TCP,C:\PerfLogs\hostproc.exe,2.260762033,135,31,1,1,,
2774,508,mysqld,1001,1001,192.168.1.26,126.48.73.23,8080,TCP,/usr/sbin/mysqld,7.892545835,315,89,28,0,,
2775,1328,bash,0,0,192.168.1.199,15.179.184.45,443,UDP,/bin/bash,8.674918461,371,72,48,0,,
2776,422,mysqld,0,0,192.168.1.248,81.65.19.163,22,UDP,/bin/mysqld,6.089290102,447,13,12,0,,
2777,2262,java,1001,1001,192.168.1.231,163.124.177.130,3389,TCP,C:\Windows\System32\Drivers\java,8.202833529,207,85,11,0,,
2778,2362,explorer.exe,1001,1001,192.168.1.156,119.19.101.1,4444,TCP,/var/lib/explorer.exe,5.989314452,150,21,48,0,,
